minilm_sim,lstm_prob,tfidf_sim,jaccard_sim,token_overlap,levenshtein_dist,label,group,source,split
0.655686,0.1230156272649765,0.24771251441143777,0.125,1,36,1,2446,nli_triplet,train
0.001836732,0.09713736176490784,0.19707550165357574,0.0625,1,89,0,30308,nli_triplet,train
0.89878726,0.9873915314674377,0.3998538654044416,0.34782608695652173,8,100,1,34541,ml_paraphrase,train
0.95112,0.9970001578330994,0.6537342042108815,0.4375,7,46,1,34542,ml_paraphrase,train
0.24143039,0.07129620015621185,0.16544048635379144,0.16666666666666666,2,67,0,2306,nli_triplet,train
0.94350994,0.9784643650054932,0.23719781645746463,0.21052631578947367,4,57,1,26836,ml_paraphrase,train
0.47496116,0.9647649526596069,0.10451483616536718,0.0,0,71,1,34544,nli_triplet,train
0.53733814,0.640312671661377,0.35499989145505295,0.18181818181818182,2,37,1,34545,stsb_tr,train
0.22618836,0.3582848906517029,0.05278091956627971,0.13333333333333333,2,63,0,34546,nli_triplet,train
0.22151423,0.005595263559371233,0.0,0.0,0,84,0,29060,nli_triplet,train
0.46547312,0.3650165796279907,0.3378436548003604,0.16666666666666666,2,38,0,34547,nli_triplet,train
0.88565487,0.9841460585594177,0.5705442341754949,0.5,8,45,1,34548,ml_paraphrase,train
0.655295,0.9596230387687683,0.06587026722999965,0.07142857142857142,1,47,1,12333,nli_triplet,train
0.23933765,0.37329375743865967,0.0,0.0,0,79,0,34550,ml_paraphrase,train
0.24266507,0.6641446352005005,0.25876841932956807,0.08333333333333333,1,51,0,34551,nli_triplet,train
0.8786329,0.49439385533332825,0.16968543196268454,0.09090909090909091,2,76,1,34552,ml_paraphrase,train
0.71470964,0.9058505296707153,0.16710585956973323,0.14285714285714285,2,73,1,31432,nli_triplet,train
0.6620829,0.7669817209243774,0.0,0.0,0,39,1,34554,nli_triplet,train
0.06198462,0.028679952025413513,0.03157664497784209,0.0,0,68,0,21262,nli_triplet,train
0.9261244,0.5588392019271851,0.20458975941833799,0.09523809523809523,2,56,1,34555,ml_paraphrase,train
0.24921915,0.03928998485207558,0.006645167510809606,0.047619047619047616,1,78,0,8806,nli_triplet,train
0.52225214,0.6048431396484375,0.3141378721603763,0.05,1,89,1,31825,nli_triplet,train
0.8509667,0.7067725658416748,0.15048453672955592,0.15384615384615385,2,54,1,34558,nli_triplet,train
0.10701637,0.07948698848485947,0.2958107435095201,0.125,2,85,0,34559,nli_triplet,train
0.47146425,0.6949234008789062,0.355345722883919,0.18181818181818182,4,70,0,27019,nli_triplet,train
0.20315127,0.03942451253533363,0.0,0.0,0,73,0,34560,ml_paraphrase,train
0.38675466,0.7013612985610962,0.7034227832358205,0.1,1,46,1,24165,nli_triplet,train
0.31579652,0.07908868044614792,0.0,0.0,0,80,0,34562,nli_triplet,train
0.9713799,0.8163288235664368,0.6665601193934156,0.4090909090909091,9,77,1,34564,ml_paraphrase,train
0.77636814,0.9175674319267273,0.2955869194428188,0.21428571428571427,3,41,0,34565,nli_triplet,train
0.6087263,0.1790217161178589,0.023650815021265086,0.05555555555555555,1,59,1,34566,nli_triplet,train
0.6346557,0.6372462511062622,0.15627445926495787,0.09090909090909091,2,89,1,34567,ml_paraphrase,train
0.41556138,0.36215445399284363,0.053048176813897466,0.045454545454545456,1,101,1,5285,nli_triplet,train
0.4861704,0.9226503968238831,0.2568635137552012,0.08333333333333333,1,37,1,34568,ml_paraphrase,train
0.3423211,0.36667728424072266,0.1277994346099641,0.05555555555555555,1,105,0,34569,nli_triplet,train
0.89713305,0.18214072287082672,0.21023274146278004,0.14285714285714285,1,25,1,34571,nli_triplet,train
0.27269965,0.07415053993463516,0.10223720660817774,0.14285714285714285,2,76,0,549,nli_triplet,train
0.3373691,0.9630852937698364,0.08975972598851494,0.0,0,77,1,34572,nli_triplet,train
0.94381857,0.794758677482605,0.3431708089916668,0.2,6,138,1,34573,ml_paraphrase,train
0.2827723,0.1285088211297989,0.022433506714746157,0.041666666666666664,1,97,0,34574,ml_paraphrase,train
0.7661913,0.9782856702804565,0.6725626734794655,0.4,4,39,1,34575,nli_triplet,train
0.70861775,0.9162790775299072,0.3584967134571252,0.3333333333333333,3,34,1,34576,nli_triplet,train
0.50152916,0.9901114106178284,0.0110919771008501,0.047619047619047616,1,114,1,32428,nli_triplet,train
0.93586737,0.9290310740470886,0.4458604690243164,0.21428571428571427,3,42,1,34577,nli_triplet,train
0.61322844,0.9149497747421265,0.08086596962538978,0.06666666666666667,1,81,1,6219,nli_triplet,train
0.35527936,0.3690187633037567,0.03442355075708439,0.0,0,35,1,9947,nli_triplet,train
0.38309616,0.4790090024471283,0.0,0.0,0,37,0,34578,nli_triplet,train
0.74050367,0.7251296639442444,0.20049778279904693,0.21052631578947367,4,43,1,34579,ml_paraphrase,train
0.2557672,0.5701007843017578,0.1905846103193071,0.2,3,67,0,30003,nli_triplet,train
0.5419892,0.8635973334312439,0.0,0.0,0,23,1,34580,nli_triplet,train
0.7450497,0.9888712763786316,0.6638913405893055,0.5,2,5,1,4329,nli_triplet,train
0.84799045,0.898898720741272,0.30792298789819744,0.23076923076923078,3,39,1,34581,nli_triplet,train
0.4382833,0.834578812122345,0.1095331184142751,0.0,0,62,0,17062,nli_triplet,train
0.3778351,0.397064208984375,0.0,0.0,0,111,0,1914,nli_triplet,train
0.5293528,0.25679078698158264,0.008770305742397068,0.06666666666666667,1,53,1,2486,nli_triplet,train
0.9058132,0.8778731226921082,0.3623286140368714,0.2222222222222222,6,98,1,34584,ml_paraphrase,train
0.4718595,0.29602286219596863,0.0,0.0,0,32,0,27834,nli_triplet,train
0.10748412,0.501494824886322,0.1306466478961179,0.07142857142857142,2,123,0,8882,nli_triplet,train
0.3780796,0.9857063889503479,0.08092644661005212,0.10526315789473684,2,70,0,8395,ml_paraphrase,train
0.6486364,0.5395153760910034,0.4489017674251138,0.14285714285714285,1,31,1,34586,nli_triplet,train
0.34048262,0.04554141312837601,0.015620443734087778,0.1111111111111111,1,24,0,34587,nli_triplet,train
0.85663044,0.9602911472320557,0.13324551636426238,0.2222222222222222,2,31,1,14560,nli_triplet,train
0.64424753,0.32922953367233276,0.5103659625249387,0.375,3,27,1,29913,nli_triplet,train
0.43308976,0.8517071008682251,0.10160295724091029,0.07142857142857142,1,65,1,34589,nli_triplet,train
0.78542507,0.9663306474685669,0.5382562071644814,0.4666666666666667,7,75,1,34590,ml_paraphrase,train
0.8450029,0.9565972685813904,0.5994829514755389,0.35,7,65,1,34591,ml_paraphrase,train
0.8932699,0.9817515015602112,0.6239706513911664,0.4,8,110,1,34592,ml_paraphrase,train
0.39478508,0.6198605895042419,0.12725762714222122,0.15384615384615385,2,43,0,34593,nli_triplet,train
0.91473866,0.9593107104301453,0.4857620594772675,0.34782608695652173,8,90,1,34594,ml_paraphrase,train
0.8569808,0.8291306495666504,0.6957242579663672,0.5,5,26,0,16110,nli_triplet,train
0.66127956,0.7302796244621277,0.04711478403068478,0.041666666666666664,1,70,0,10811,nli_triplet,train
0.7621149,0.9612511396408081,0.5924839659413306,0.26666666666666666,4,74,1,34595,nli_triplet,train
0.80481094,0.8411799073219299,0.1047637227207522,0.13333333333333333,2,51,1,34597,nli_triplet,train
0.9251536,0.7528077363967896,0.33178225756614,0.16666666666666666,4,56,1,34598,ml_paraphrase,train
0.7665783,0.04957327991724014,0.11610629853951066,0.2857142857142857,2,33,1,27228,nli_triplet,train
0.40080512,0.6785867810249329,0.2798012090925928,0.15384615384615385,2,48,0,34600,nli_triplet,train
0.38760543,0.027543844655156136,0.0,0.0,0,57,0,34601,nli_triplet,train
0.6150939,0.7906352281570435,0.10543290825760296,0.14285714285714285,1,43,1,34602,nli_triplet,train
0.9143099,0.12437372654676437,0.47505527989771545,0.2,3,76,1,34603,ml_paraphrase,train
0.52426773,0.20142847299575806,0.3519757004181225,0.1111111111111111,1,32,0,24895,nli_triplet,train
0.8908916,0.9698166847229004,0.5200085802541806,0.2777777777777778,5,48,1,34604,ml_paraphrase,train
0.89147484,0.9407665133476257,0.37071278824410575,0.21052631578947367,4,80,1,34607,ml_paraphrase,train
0.70462763,0.9967215657234192,0.0,0.0,0,63,1,34609,nli_triplet,train
0.5467373,0.9481508135795593,0.0,0.0,0,53,1,34610,nli_triplet,train
0.16627905,0.3458603620529175,0.0,0.0,0,49,0,34612,nli_triplet,train
0.9813205,0.9436166882514954,0.7893688151188905,0.5,9,60,1,34613,ml_paraphrase,train
0.8463061,0.9140217304229736,0.4231291759990087,0.3333333333333333,7,78,1,34614,ml_paraphrase,train
0.72496974,0.9764698147773743,0.5164000494421647,0.125,1,40,1,19769,nli_triplet,train
0.5228042,0.9870224595069885,0.22444030244403532,0.1111111111111111,1,26,1,34616,nli_triplet,train
0.2739644,0.6352578401565552,0.0,0.0,0,78,0,34617,ml_paraphrase,train
0.55177104,0.255759060382843,0.04001271984970565,0.09090909090909091,1,46,1,4812,nli_triplet,train
0.25552872,0.5882225632667542,0.0215043234878695,0.047619047619047616,1,98,0,34618,nli_triplet,train
0.5833618,0.8391692042350769,0.4881031930168403,0.1,1,48,1,34620,nli_triplet,train
0.21951792,0.12294795364141464,0.020561773128565084,0.047619047619047616,1,96,0,34621,nli_triplet,train
0.5296903,0.19397321343421936,0.1867387289593628,0.1111111111111111,1,32,1,8653,nli_triplet,train
0.8004446,0.9846363067626953,0.45068284967724553,0.34782608695652173,8,71,1,34622,ml_paraphrase,train
0.36343756,0.07247772812843323,0.03207377042835993,0.047619047619047616,1,102,0,22753,nli_triplet,train
0.20975626,0.8818645477294922,0.0,0.0,0,59,0,34624,nli_triplet,train
0.754619,0.9823895692825317,0.6415918319086243,0.3333333333333333,9,85,1,34625,stsb_tr,train
0.46444297,0.03174492344260216,0.09242647579192695,0.0,0,44,0,34626,nli_triplet,train
0.08577441,0.027864398434758186,0.03844786040166006,0.0,0,122,0,27530,nli_triplet,train
0.56689966,0.36536386609077454,0.10143268397009605,0.07142857142857142,1,78,0,10265,nli_triplet,train
0.93868285,0.42725062370300293,0.47568716743316547,0.25,2,19,1,34629,nli_triplet,train
0.470573,0.08773550391197205,0.5422042307965258,0.14285714285714285,1,40,0,9534,nli_triplet,train
0.7633723,0.3024989068508148,0.5030777863367616,0.3076923076923077,4,49,0,34630,nli_triplet,train
0.9181814,0.9913211464881897,0.4393493434429839,0.35,7,49,1,34631,ml_paraphrase,train
0.660933,0.0670289471745491,0.0641993205405121,0.058823529411764705,1,60,0,34632,nli_triplet,train
0.89487135,0.9058833122253418,0.5322384066651384,0.5555555555555556,5,15,1,34633,nli_triplet,train
0.9415335,0.8957464098930359,0.5640313738384374,0.43478260869565216,10,117,1,34634,ml_paraphrase,train
0.21397036,0.15522316098213196,0.0,0.0,0,156,0,1924,nli_triplet,train
0.9243443,0.9909613728523254,0.6140600207050362,0.4666666666666667,7,57,1,34635,ml_paraphrase,train
0.4886652,0.08749612420797348,0.22226136305167807,0.2,5,147,0,34636,nli_triplet,train
0.89318943,0.9719752669334412,0.4662936103871164,0.2857142857142857,4,66,1,34637,nli_triplet,train
0.9384756,0.9371703267097473,0.5024698700616563,0.3157894736842105,6,57,1,34638,ml_paraphrase,train
0.8212254,0.6433053612709045,0.2855298251941973,0.17647058823529413,3,61,0,26202,nli_triplet,train
0.4400891,0.4822615683078766,0.02833423977125797,0.05,1,83,0,6438,ml_paraphrase,train
0.9211348,0.4159008860588074,0.6666180356818594,0.25,3,45,1,34640,ml_paraphrase,train
0.59464514,0.46418672800064087,0.3380977045816349,0.375,3,34,1,34642,nli_triplet,train
0.62683433,0.30216705799102783,0.18489082107053206,0.25,3,23,0,34643,nli_triplet,train
0.13767692,0.8085193037986755,0.0,0.0,0,179,0,32327,nli_triplet,train
0.03756249,0.04821852967143059,0.058389250044564564,0.16666666666666666,2,58,0,34644,nli_triplet,train
0.27947497,0.6031011939048767,0.0,0.0,0,32,1,706,nli_triplet,train
-0.139797,0.010040166787803173,0.021535866031329738,0.09090909090909091,1,36,0,34645,nli_triplet,train
0.38463432,0.17420010268688202,0.24799913655508388,0.15789473684210525,3,83,0,34646,nli_triplet,train
0.9770671,0.9734083414077759,0.7780336785118581,0.46153846153846156,6,21,1,34647,nli_triplet,train
0.44779232,0.2480839043855667,0.338412056799105,0.0,0,36,0,26461,nli_triplet,train
0.71711564,0.9415647983551025,0.7616469107089732,0.4444444444444444,4,23,1,34648,nli_triplet,train
0.43564737,0.2562178373336792,0.03727507584489423,0.05555555555555555,1,83,1,999,nli_triplet,train
0.15721133,0.04076197370886803,0.0,0.0,0,106,0,20076,nli_triplet,train
0.19802698,0.08226580917835236,0.24916241879006115,0.09090909090909091,1,47,0,34650,nli_triplet,train
0.9402703,0.2854011058807373,0.5110584436662595,0.19047619047619047,4,81,1,34651,ml_paraphrase,train
0.6552562,0.7991989254951477,0.2669973087189089,0.42857142857142855,3,10,0,34652,nli_triplet,train
0.23390782,0.7363889217376709,0.09291522593932122,0.1111111111111111,1,43,0,1914,nli_triplet,train
0.611317,0.6424705386161804,0.0,0.0,0,33,1,17509,nli_triplet,train
0.67971474,0.2641250789165497,0.2862495881283802,0.3,3,30,1,20058,nli_triplet,train
0.74956334,0.9597150087356567,0.8511581188672779,0.5,4,20,0,34653,nli_triplet,train
0.6726632,0.9745279550552368,0.02129601434084857,0.07142857142857142,1,65,1,22403,nli_triplet,train
0.3108625,0.8901239037513733,0.15199876341139323,0.05263157894736842,1,71,0,34654,nli_triplet,train
0.9323009,0.9224731922149658,0.46555006848556557,0.4444444444444444,4,14,1,34655,nli_triplet,train
0.7425401,0.9595164656639099,0.5075330801364755,0.25,4,38,1,34656,ml_paraphrase,train
0.47223076,0.16104355454444885,0.012026855730665673,0.09090909090909091,1,51,0,34658,nli_triplet,train
0.8608894,0.9996121525764465,0.6395736147059645,0.4583333333333333,11,100,1,34660,ml_paraphrase,train
0.31247795,0.9453451633453369,0.04477991705153407,0.06666666666666667,1,70,0,34661,nli_triplet,train
0.6291103,0.5109260678291321,0.5168128371266014,0.25,2,21,0,28186,nli_triplet,train
0.39494568,0.05771942436695099,0.01826839291712579,0.07692307692307693,1,44,0,28956,nli_triplet,train
0.46925667,0.05824393406510353,0.16116699043274618,0.2727272727272727,3,22,0,34662,nli_triplet,train
0.4136086,0.47176191210746765,0.05539059314953604,0.06666666666666667,1,46,0,11223,nli_triplet,train
0.29377857,0.13924437761306763,0.24227245521077198,0.08333333333333333,1,63,0,34663,nli_triplet,train
0.80660594,0.9974568486213684,0.382097327294989,0.3333333333333333,5,40,1,34664,ml_paraphrase,train
0.46382082,0.677916407585144,0.01978109995060735,0.1,1,44,1,34665,nli_triplet,train
0.92612064,0.9759736657142639,0.3192176328082925,0.25,4,57,1,34666,ml_paraphrase,train
0.5820652,0.6253952383995056,0.2581862921184655,0.1,1,45,1,3373,nli_triplet,train
0.99999994,0.9971833825111389,0.9999999999999998,1.0,5,0,1,34667,nli_triplet,train
0.70796335,0.6449712514877319,0.0,0.0,0,40,1,1353,nli_triplet,train
0.3476221,0.22847217321395874,0.0,0.0,0,105,0,34668,ml_paraphrase,train
0.33983487,0.19259777665138245,0.0,0.0,0,56,0,20498,nli_triplet,train
0.93429536,0.5670919418334961,0.34426675744292434,0.11764705882352941,2,54,1,17864,nli_triplet,train
0.5565419,0.11556459218263626,0.1565857899220871,0.05555555555555555,1,94,0,15740,nli_triplet,train
0.48848265,0.8959627747535706,0.028121038344243378,0.1111111111111111,1,22,0,15866,nli_triplet,train
0.9913723,0.8310559988021851,0.5682394324298965,0.625,5,16,1,34671,nli_triplet,train
0.38229442,0.9035696983337402,0.7940659730490339,0.7,7,21,0,34672,nli_triplet,train
0.99814856,0.8872666954994202,0.8355751000708409,0.75,9,2,1,34673,nli_triplet,train
0.4957881,0.9794878363609314,0.06341228624794172,0.06666666666666667,1,75,1,29100,nli_triplet,train
0.46490654,0.49947577714920044,0.007304200575171653,0.047619047619047616,1,81,0,34674,nli_triplet,train
0.9033784,0.8280702233314514,0.5968814494036512,0.3076923076923077,4,65,1,34675,nli_triplet,train
0.42969894,0.3600352108478546,0.07769557200393806,0.08333333333333333,1,32,0,34677,nli_triplet,train
0.13349953,0.09752047806978226,0.06135208789698164,0.07692307692307693,1,72,0,2083,nli_triplet,train
0.6994102,0.48482635617256165,0.0,0.0,0,57,1,34678,nli_triplet,train
0.9094107,0.9145671129226685,0.22633522991340577,0.18181818181818182,2,33,1,34679,ml_paraphrase,train
0.3270966,0.5001243948936462,0.24439952957024716,0.13333333333333333,2,72,1,34680,nli_triplet,train
0.6913045,0.54865562915802,0.06621239061682474,0.05555555555555555,1,64,0,27016,nli_triplet,train
0.8133148,0.8026310205459595,0.2812652289945464,0.08333333333333333,1,35,1,34681,nli_triplet,train
0.39911407,0.5234768986701965,0.3570521387824513,0.25,3,37,0,34682,nli_triplet,train
0.5767658,0.9979633092880249,0.581897334354943,0.36363636363636365,4,20,0,34684,stsb_tr,train
0.3683836,0.8202870488166809,0.023984877497837773,0.125,2,62,1,34685,nli_triplet,train
0.22325733,0.9310968518257141,0.0,0.0,0,34,1,917,nli_triplet,train
0.4801571,0.008840382099151611,0.0,0.0,0,48,0,34686,nli_triplet,train
0.15183178,0.0023112997878342867,0.0,0.0,0,20,0,34689,nli_triplet,train
-0.046095558,0.8646746873855591,0.0,0.0,0,58,0,34691,nli_triplet,train
0.35001057,0.11879979074001312,0.05853953238032639,0.05263157894736842,1,72,0,34692,nli_triplet,train
0.4979247,0.08716035634279251,0.017989366239027464,0.05,1,81,0,34693,ml_paraphrase,train
0.81176484,0.1133599504828453,0.30275087099172104,0.15789473684210525,3,78,1,24186,nli_triplet,train
0.39925236,0.254666805267334,0.793501713242684,0.5,4,15,0,34694,nli_triplet,train
0.10490921,0.16212020814418793,0.01105322756195247,0.047619047619047616,1,92,0,34695,ml_paraphrase,train
0.71169996,0.5034695267677307,0.12042914808890846,0.0,0,66,1,19392,ml_paraphrase,train
0.058804248,0.0015651150606572628,0.0,0.0,0,25,0,14694,nli_triplet,train
0.73433286,0.9666102528572083,0.01811127221734444,0.1111111111111111,1,38,1,34697,nli_triplet,train
0.9538849,0.45813867449760437,0.2613034336668297,0.09090909090909091,1,23,1,34698,nli_triplet,train
0.94348526,0.9720638990402222,0.48186922813288846,0.2727272727272727,3,20,1,34699,ml_paraphrase,train
0.66340894,0.09515433013439178,0.19751389037385803,0.08333333333333333,1,54,1,34700,nli_triplet,train
0.31539583,0.01030533853918314,0.0,0.0,0,39,0,2446,nli_triplet,train
0.21748461,0.2465776801109314,0.0,0.0,0,97,0,34701,ml_paraphrase,train
0.6981112,0.7873398065567017,0.3570046594146351,0.0625,1,52,0,34702,nli_triplet,train
0.6249444,0.37444791197776794,0.05717351245670733,0.0,0,106,1,426,nli_triplet,train
0.23322317,0.8894745707511902,0.0065290802536970526,0.04,1,125,0,34704,ml_paraphrase,train
0.281012,0.7342615127563477,0.03229481284062503,0.1111111111111111,2,47,0,34705,nli_triplet,train
0.7654273,0.9925606846809387,0.30944629852087835,0.25,7,105,1,34706,ml_paraphrase,train
0.6689122,0.9022377729415894,0.484528765185648,0.4444444444444444,4,27,1,34707,stsb_tr,train
0.76963687,0.36469411849975586,0.023208407965243892,0.1111111111111111,1,41,1,34708,nli_triplet,train
0.37549907,0.4446519613265991,0.0,0.0,0,118,1,34710,nli_triplet,train
0.9035335,0.8874576091766357,0.642218172751431,0.6,6,25,1,34711,nli_triplet,train
0.38117045,0.3063153624534607,0.02966908509739845,0.125,1,28,0,34712,nli_triplet,train
0.7664809,0.8697339296340942,0.4827568565600615,0.23529411764705882,4,88,1,17774,nli_triplet,train
0.1354713,0.12689922749996185,0.06678948775001942,0.047619047619047616,1,92,0,2311,nli_triplet,train
0.69920397,0.5763285756111145,0.2748265958091637,0.16666666666666666,2,48,1,26746,nli_triplet,train
0.6660192,0.8867279887199402,0.2554519414856905,0.0,0,87,0,34713,nli_triplet,train
0.7063979,0.9863134622573853,0.12414388299703832,0.07142857142857142,1,58,1,23537,nli_triplet,train
0.9707357,0.9903325438499451,0.308849143514558,0.19047619047619047,4,68,1,34714,ml_paraphrase,train
0.9279623,0.9863254427909851,0.7093447899210638,0.5714285714285714,4,27,1,34715,nli_triplet,train
0.40501255,0.41339847445487976,0.21436473261182884,0.13043478260869565,3,115,0,34716,nli_triplet,train
0.7399297,0.9495513439178467,0.32284066267969974,0.18181818181818182,2,48,1,115,nli_triplet,train
0.58146906,0.41232195496559143,0.0,0.0,0,74,1,34717,ml_paraphrase,train
0.24916317,0.502258837223053,0.0,0.0,0,76,0,34719,nli_triplet,train
0.49141964,0.7349737286567688,0.19759652608135847,0.09523809523809523,2,124,1,6376,nli_triplet,train
0.4523755,0.031894929707050323,0.2767340911549184,0.21428571428571427,3,52,0,34720,nli_triplet,train
0.8741417,0.9974538683891296,0.5071187339957433,0.42857142857142855,6,46,1,34721,ml_paraphrase,train
0.65433323,0.4501436948776245,0.48479574192144187,0.1111111111111111,1,32,0,34722,nli_triplet,train
0.7382786,0.7509111166000366,0.6079123403476872,0.26666666666666666,4,65,1,34723,nli_triplet,train
0.6358248,0.18007111549377441,0.7538093904465666,0.375,3,26,0,1017,nli_triplet,train
0.29587966,0.8006080389022827,0.02224130970796092,0.07692307692307693,1,71,1,34724,nli_triplet,train
0.75393814,0.8513196706771851,0.38475176912199355,0.15789473684210525,3,98,1,2078,nli_triplet,train
0.82683057,0.7696609497070312,0.0,0.0,0,35,1,34725,nli_triplet,train
0.46666896,0.4821312725543976,0.0617815919353592,0.08695652173913043,2,97,0,5050,ml_paraphrase,train
0.877676,0.9924463629722595,0.34966831197945203,0.3125,5,71,1,15992,ml_paraphrase,train
0.8167839,0.5972155332565308,0.45457478695988784,0.2222222222222222,2,27,0,34726,stsb_tr,train
0.80008626,0.8364720940589905,0.25790606729610366,0.15,3,58,1,34727,ml_paraphrase,train
0.45892215,0.22761492431163788,0.013076831581864486,0.058823529411764705,1,83,0,15000,nli_triplet,train
0.9599453,0.9936935305595398,0.5165197269306657,0.45,9,60,1,34728,ml_paraphrase,train
0.8896407,0.12604758143424988,0.10647906703271108,0.07692307692307693,1,54,1,34729,nli_triplet,train
0.7301476,0.9615715742111206,0.49811275728359444,0.3333333333333333,4,48,1,2591,nli_triplet,train
0.93713224,0.9755840301513672,0.9478458864033522,0.9,9,13,1,34730,nli_triplet,train
0.89941907,0.9186251163482666,0.7935916610316295,0.35294117647058826,6,94,1,34731,ml_paraphrase,train
0.90862775,0.9545804858207703,0.38219758413748867,0.21052631578947367,4,64,1,34732,ml_paraphrase,train
0.6216656,0.509231686592102,0.15413851491058908,0.1,1,44,1,992,nli_triplet,train
0.68062466,0.9229608178138733,0.4130896747437064,0.25,3,38,1,25434,nli_triplet,train
0.2873598,0.8772249817848206,0.17488291006208986,0.25,2,21,0,34733,nli_triplet,train
0.21033984,0.10835938155651093,0.04387830084576024,0.1111111111111111,1,22,0,34735,nli_triplet,train
0.036325015,0.008218872360885143,0.04276517319186742,0.09090909090909091,1,48,0,34736,nli_triplet,train
0.31984848,0.007077628280967474,0.0,0.0,0,70,0,34737,ml_paraphrase,train
0.24817625,0.667816162109375,0.0,0.0,0,107,0,34738,nli_triplet,train
0.38755563,0.29614922404289246,0.08966115770496066,0.0,0,94,1,17814,nli_triplet,train
0.5253861,0.050132691860198975,0.02637932317077535,0.0,0,96,0,34742,nli_triplet,train
0.4371945,0.15452785789966583,0.0,0.0,0,126,0,7749,nli_triplet,train
0.4097237,0.10735204070806503,0.0448994536660559,0.038461538461538464,1,91,0,34743,ml_paraphrase,train
0.75770694,0.6125749349594116,0.03482124039897164,0.0,0,91,1,34744,nli_triplet,train
0.8601728,0.9426753520965576,0.11267984959443131,0.125,2,37,1,1424,nli_triplet,train
0.62958395,0.7522045969963074,0.0,0.0,0,90,1,34745,ml_paraphrase,train
0.6227366,0.9322382807731628,0.36038229595218907,0.14285714285714285,2,40,0,34747,nli_triplet,train
0.8532969,0.3639044165611267,0.14502183381516787,0.0967741935483871,3,129,1,34748,ml_paraphrase,train
0.026252203,0.053804416209459305,0.0,0.0,0,53,0,34749,nli_triplet,train
0.96812034,0.9939186573028564,0.7392636838454302,0.36363636363636365,8,82,1,34750,ml_paraphrase,train
0.6976568,0.7565986514091492,0.0,0.0,0,63,1,34752,nli_triplet,train
0.3752743,0.7865301370620728,0.14455702990609726,0.13636363636363635,3,126,1,6147,nli_triplet,train
0.33157218,0.42254242300987244,0.050445049651358605,0.06666666666666667,1,64,0,19940,nli_triplet,train
0.8320005,0.9604837894439697,0.6282056221591198,0.5384615384615384,7,48,1,34753,nli_triplet,train
0.89504266,0.9883960485458374,0.6024391273134978,0.3333333333333333,8,84,1,34754,ml_paraphrase,train
0.24748822,0.02854382060468197,0.008075262321385085,0.02857142857142857,1,155,0,34755,ml_paraphrase,train
0.5622453,0.650536060333252,0.009721806237040862,0.07692307692307693,1,51,1,34756,nli_triplet,train
0.14685678,0.04542160406708717,0.0,0.0,0,34,0,34758,nli_triplet,train
0.3500548,0.3881770968437195,0.0,0.0,0,101,0,19295,ml_paraphrase,train
0.30811495,0.3835996687412262,0.0,0.0,0,109,0,34759,ml_paraphrase,train
0.14952412,0.0008227955549955368,0.0,0.0,0,65,0,34760,nli_triplet,train
0.33233467,0.1717357039451599,0.16823980349065115,0.0,0,45,0,3194,nli_triplet,train
-0.011123443,0.7068273425102234,0.009967505794217749,0.1,1,42,1,34761,nli_triplet,train
0.7333358,0.24161021411418915,0.1778690024115514,0.125,2,80,1,34764,nli_triplet,train
0.78048974,0.9174293875694275,0.418737143568569,0.2,2,30,1,34765,nli_triplet,train
0.73536825,0.9027464389801025,0.32434412011085106,0.18181818181818182,4,147,1,31229,nli_triplet,train
0.5903477,0.47014978528022766,0.014362404000604827,0.08333333333333333,1,45,0,34766,nli_triplet,train
0.07120512,0.7921503186225891,0.04819171273352536,0.1,1,30,0,34767,nli_triplet,train
0.89240736,0.72751384973526,0.7582793462524282,0.6,3,18,1,34768,nli_triplet,train
0.7661198,0.9100091457366943,0.3949850672252086,0.3333333333333333,3,20,1,34769,nli_triplet,train
0.76198196,0.9793981909751892,0.1972241101795826,0.15789473684210525,3,103,0,34770,ml_paraphrase,train
0.962749,0.9960423707962036,0.8096835543440012,0.6153846153846154,8,56,1,34771,ml_paraphrase,train
0.8497989,0.46533235907554626,0.09469905021826815,0.05,1,68,1,34772,ml_paraphrase,train
0.92976,0.9575276970863342,0.7312644510299744,0.5,8,37,1,34773,ml_paraphrase,train
0.51938677,0.8360318541526794,0.13631072652044182,0.07142857142857142,1,76,1,4778,nli_triplet,train
0.6421256,0.3862696886062622,0.10764569175982987,0.07142857142857142,1,62,1,34774,nli_triplet,train
0.71325296,0.8637351393699646,0.3067685156698258,0.2857142857142857,6,92,1,31789,nli_triplet,train
0.8461034,0.921026885509491,0.5289057454746887,0.21875,7,80,1,34775,stsb_tr,train
0.9634915,0.9112591743469238,0.5222424775118053,0.38461538461538464,5,78,1,34776,ml_paraphrase,train
0.46162835,0.9973548650741577,0.0,0.0,0,62,1,34777,nli_triplet,train
0.8038347,0.9009319543838501,0.5364186103100405,0.125,1,35,1,728,nli_triplet,train
0.81135064,0.2964949905872345,0.07033610046230654,0.1111111111111111,2,84,1,34778,nli_triplet,train
0.16797724,0.04968554526567459,0.026528831736310116,0.0,0,77,0,34779,nli_triplet,train
0.05941894,0.057226914912462234,0.01906369831939016,0.038461538461538464,1,133,0,34780,nli_triplet,train
0.25272265,0.0309336856007576,0.02791377317088334,0.0,0,118,0,34781,nli_triplet,train
0.107168734,0.030324188992381096,0.026672119204352328,0.0,0,55,0,34782,nli_triplet,train
0.42042673,0.6634093523025513,0.012157171523829363,0.05,1,95,0,34783,nli_triplet,train
